dataset,method,sample_id,split,label,target,score_value
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0004,validation,no_chatter,0,0.0011031057219952345
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,0.0008928156457841396
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0006,validation,chatter,1,0.0033803966362029314
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.00373096764087677
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0004,validation,chatter,1,0.0018586395308375359
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0005,validation,chatter,1,0.0016491522546857595
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0006,validation,chatter,1,0.0016016955487430096
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0007,validation,chatter,1,0.0014973932411521673
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,0.0007050672429613769
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0002,validation,chatter,1,0.0010820403695106506
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0003,validation,chatter,1,0.0013807164505124092
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0004,validation,chatter,1,0.0013528841082006693
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0005,validation,chatter,1,0.0016977604245766997
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,0.0027322168461978436
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0002,validation,chatter,1,0.007236282806843519
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,0.00274227955378592
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,0.0029353639110922813
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,0.002985454397276044
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001,validation,chatter,1,0.0045891255140304565
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0002,validation,chatter,1,0.005634658969938755
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0003,validation,chatter,1,0.004541216883808374
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,0.004770348314195871
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0005,validation,chatter,1,0.005269475746899843
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0006,validation,chatter,1,0.0053832316771149635
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0007,validation,chatter,1,0.005304142367094755
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,0.004913274198770523
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0009,validation,chatter,1,0.004572009202092886
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0010,validation,chatter,1,0.0049550714902579784
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0009,validation,no_chatter,0,0.0010594893246889114
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,0.0005771865835413337
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0008,validation,no_chatter,0,0.0007081942167133093
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0009,validation,no_chatter,0,0.0009389303741045296
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,0.0006604034570045769
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0004,validation,no_chatter,0,0.0005444221897050738
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0005,validation,no_chatter,0,0.0004945037071593106
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0000,validation,no_chatter,0,0.00013122519885655493
turning,pca_image_reconstruction,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0000,validation,no_chatter,0,8.802424417808652e-06
turning,pca_image_reconstruction,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0003,validation,no_chatter,0,0.0007863129721954465
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0000,validation,no_chatter,0,3.021344673470594e-05
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000,validation,no_chatter,0,2.5931762138498016e-05
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.0022887715604156256
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,validation,no_chatter,0,8.534799235349055e-06
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,validation,no_chatter,0,8.088767572189681e-06
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005,validation,no_chatter,0,0.00032437476329505444
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,0.0005514694494195282
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0001,validation,no_chatter,0,0.0008866731659509242
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0010,validation,no_chatter,0,1.13479572974029e-05
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,0.0008348795818164945
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p015_window_0003,validation,no_chatter,0,0.0011039390228688717
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0001,validation,no_chatter,0,0.00036591736716218293
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0002,validation,no_chatter,0,0.0005102747236378491
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0004,validation,no_chatter,0,0.0010536907939240336
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0005,validation,no_chatter,0,0.0005746208480559289
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0000,test,no_chatter,0,1.3979439245304093e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0003,test,no_chatter,0,0.0007000465993769467
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,0.000514097569976002
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,0.0006743688718415797
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0022,test,no_chatter,0,0.00040956534212455153
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0003,test,no_chatter,0,0.0012052140664309263
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0008,test,no_chatter,0,0.0002618387807160616
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0009,test,no_chatter,0,0.00038873215089552104
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0012,test,no_chatter,0,0.00026336839073337615
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0013,test,no_chatter,0,0.0005099315894767642
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,0.0004000549961347133
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0017,test,no_chatter,0,0.00036383330007083714
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0022,test,no_chatter,0,0.0003764528955798596
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0023,test,no_chatter,0,0.0005174851976335049
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0003,test,no_chatter,0,0.0005044351564720273
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0005,test,no_chatter,0,0.00042543603922240436
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0002,test,no_chatter,0,0.0005649170489050448
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0005,test,no_chatter,0,0.002007735427469015
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0002,test,no_chatter,0,0.0006592865684069693
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0002,test,chatter,1,0.00234948075376451
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0003,test,chatter,1,0.003139352425932884
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0001,test,no_chatter,0,0.0004694534873124212
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0002,test,chatter,1,0.0016814233968034387
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,1.6220063116634265e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0001,test,no_chatter,0,0.000822225643787533
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0002,test,chatter,1,0.001933030434884131
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0003,test,chatter,1,0.0017654222901910543
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,0.001609845901839435
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0005,test,chatter,1,0.002054756274446845
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0000,test,no_chatter,0,2.035301258729305e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0006,test,chatter,1,0.0021116079296916723
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0007,test,chatter,1,0.0036771795712411404
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,test,chatter,1,0.003280669217929244
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0002,test,chatter,1,0.0031683125998824835
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0003,test,chatter,1,0.002663531806319952
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0004,test,chatter,1,0.002781182061880827
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,0.0031776432879269123
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0006,test,chatter,1,0.0029406393878161907
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0007,test,chatter,1,0.0025109455455094576
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0008,test,chatter,1,0.0031200216617435217
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0009,test,chatter,1,0.0031643325928598642
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0010,test,chatter,1,0.0029220222495496273
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0011,test,chatter,1,0.003488748101517558
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0012,test,chatter,1,0.0026929108425974846
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0013,test,chatter,1,0.0025314094964414835
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0001,test,no_chatter,0,0.00045166656491346657
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0007,test,no_chatter,0,0.0006419700221158564
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0010,test,no_chatter,0,0.0005960853304713964
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0001,test,no_chatter,0,0.0003266950370743871
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,test,no_chatter,0,0.00012556955334730446
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004,test,no_chatter,0,0.0012681292137131095
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,0.002469006460160017
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0003,test,no_chatter,0,0.000395723560359329
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0006,test,no_chatter,0,0.0008571777143515646
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0009,test,no_chatter,0,0.0004411561239976436
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0002,test,chatter,1,0.001556785311549902
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0002,test,chatter,1,0.001955642132088542
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,0.0019283704459667206
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0004,test,chatter,1,0.002094472525641322
turning,pca_image_reconstruction,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0005,test,chatter,1,0.0024150207173079252
turning,pca_image_reconstruction,3inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,test,no_chatter,0,2.670733374543488e-05
turning,pca_image_reconstruction,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001,test,no_chatter,0,9.443047019885853e-06
turning,pca_image_reconstruction,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009,test,no_chatter,0,0.0018700450891628861
turning,pca_image_reconstruction,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,0.0005890175234526396
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0002,test,no_chatter,0,7.939393981359899e-06
turning,pca_image_reconstruction,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0006,test,no_chatter,0,0.00032597052631899714
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0001,test,no_chatter,0,0.000928832741919905
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,0.0007426652009598911
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p010_window_0001,test,no_chatter,0,0.0009487734641879797
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p012_window_0002,test,no_chatter,0,0.0007152982288971543
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0000,test,no_chatter,0,8.63974946696544e-06
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0002,test,no_chatter,0,0.000937185250222683
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p016_window_0000,test,no_chatter,0,1.778272053343244e-05
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0003,test,no_chatter,0,0.0007311406661756337
turning,pca_image_reconstruction,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,0.0005089204641990364
