dataset,method,sample_id,split,label,target,score_value,outer_fold
broach_dataset,pca_image_reconstruction,d2pb01s3,test,normal,0,0.00013245298760011792,2
broach_dataset,pca_image_reconstruction,d4h7lpwk,test,normal,0,0.00015708757564425468,2
broach_dataset,pca_image_reconstruction,d7hfvsv3,test,normal,0,0.00011984601587755606,2
broach_dataset,pca_image_reconstruction,d7spljcp,test,normal,0,0.0001539601944386959,2
broach_dataset,pca_image_reconstruction,ddkswz7u,test,normal,0,0.00012378532846923918,2
broach_dataset,pca_image_reconstruction,dhrwx4j2,test,normal,0,0.00013072180445306003,2
broach_dataset,pca_image_reconstruction,domtxqup,test,normal,0,0.000126289451145567,2
broach_dataset,pca_image_reconstruction,dopmqqje,test,normal,0,0.0001430285192327574,2
broach_dataset,pca_image_reconstruction,dsc31its,test,normal,0,0.00014403514796867967,2
broach_dataset,pca_image_reconstruction,dtqs4abi,test,normal,0,0.00015761276881676167,2
broach_dataset,pca_image_reconstruction,dulgxjbb,test,normal,0,0.00014979939442127943,2
broach_dataset,pca_image_reconstruction,dvriygs9,test,normal,0,0.0001243430597241968,2
broach_dataset,pca_image_reconstruction,dw1nn9f7,test,normal,0,0.00013065829989500344,2
broach_dataset,pca_image_reconstruction,dxixzmft,test,normal,0,0.00014062134141568094,2
broach_dataset,pca_image_reconstruction,dyeb3rii,test,normal,0,0.0002498182002454996,2
broach_dataset,pca_image_reconstruction,dzotme0c,test,normal,0,0.00013089108688291162,2
broach_dataset,pca_image_reconstruction,e4dv76oi,test,normal,0,0.0002926517045125365,2
broach_dataset,pca_image_reconstruction,e52m1alc,test,normal,0,0.00014746155648026615,2
broach_dataset,pca_image_reconstruction,e8fzhkdy,test,normal,0,0.00015402157441712916,2
broach_dataset,pca_image_reconstruction,e8iv8ay0,test,normal,0,0.0001445411326130852,2
broach_dataset,pca_image_reconstruction,e9gt9kty,test,normal,0,0.00014205413754098117,2
broach_dataset,pca_image_reconstruction,ebiyhhck,test,normal,0,0.0003395002568140626,2
broach_dataset,pca_image_reconstruction,edc3egv6,test,normal,0,0.00016363506438210607,2
broach_dataset,pca_image_reconstruction,efdap1yr,test,normal,0,0.00012475182302296162,2
broach_dataset,pca_image_reconstruction,efhseyw0,test,normal,0,0.00012494507245719433,2
broach_dataset,pca_image_reconstruction,egvtjz93,test,normal,0,0.000135756577947177,2
broach_dataset,pca_image_reconstruction,ehar63u8,test,normal,0,0.00014300976181402802,2
broach_dataset,pca_image_reconstruction,ehg832p4,test,normal,0,0.0001486102701164782,2
broach_dataset,pca_image_reconstruction,eonf2muf,test,normal,0,0.00016246267477981746,2
broach_dataset,pca_image_reconstruction,etvffrff,test,normal,0,0.00015096111746970564,2
broach_dataset,pca_image_reconstruction,eyrv8yed,test,normal,0,0.0001415552687831223,2
broach_dataset,pca_image_reconstruction,ezq0x717,test,normal,0,0.00011571314826142043,2
broach_dataset,pca_image_reconstruction,ff5ql14f,test,normal,0,0.00013591343304142356,2
broach_dataset,pca_image_reconstruction,fkrxxwfm,test,normal,0,0.0003983651986345649,2
broach_dataset,pca_image_reconstruction,fmw9fe7t,test,normal,0,0.00013726936595048755,2
broach_dataset,pca_image_reconstruction,fpj8hk2r,test,normal,0,0.00013156927889212966,2
broach_dataset,pca_image_reconstruction,g4q47e1e,test,normal,0,0.0004103761457372457,2
broach_dataset,pca_image_reconstruction,g74py8a9,test,normal,0,0.00014741036284249276,2
broach_dataset,pca_image_reconstruction,gbk2xwgh,test,normal,0,0.0001481697690906003,2
broach_dataset,pca_image_reconstruction,gbttnwut,test,normal,0,0.00013291847426444292,2
broach_dataset,pca_image_reconstruction,gceryxs2,test,normal,0,0.0001281686418224126,2
broach_dataset,pca_image_reconstruction,geniy3fs,test,normal,0,0.00016264690202660859,2
broach_dataset,pca_image_reconstruction,gfr4zk2t,test,normal,0,0.00015421466378029436,2
broach_dataset,pca_image_reconstruction,glyi56x7,test,normal,0,0.0002956183161586523,2
broach_dataset,pca_image_reconstruction,gs0mc3i0,test,normal,0,0.00013353316171560436,2
broach_dataset,pca_image_reconstruction,gszspjjo,test,normal,0,0.00014004383410792798,2
broach_dataset,pca_image_reconstruction,gtjbpslg,test,normal,0,0.00014053264749236405,2
broach_dataset,pca_image_reconstruction,gublmntf,test,normal,0,0.00010837643640115857,2
broach_dataset,pca_image_reconstruction,gwj8rr1l,test,normal,0,0.00015125746722333133,2
broach_dataset,pca_image_reconstruction,gyfu2hc3,test,normal,0,0.00015050977526698261,2
broach_dataset,pca_image_reconstruction,h0czscpx,test,normal,0,0.00013752876839134842,2
broach_dataset,pca_image_reconstruction,h776yl37,test,normal,0,0.00013522351218853146,2
broach_dataset,pca_image_reconstruction,hkbxcwb3,test,normal,0,0.00015449701459147036,2
broach_dataset,pca_image_reconstruction,hlfhsko9,test,normal,0,0.00014454596384894103,2
broach_dataset,pca_image_reconstruction,ho9cy9pe,test,normal,0,0.00012432517542038113,2
broach_dataset,pca_image_reconstruction,ht1u37eb,test,normal,0,0.00012463012535590678,2
broach_dataset,pca_image_reconstruction,hy97cyit,test,normal,0,0.00014564536104444414,2
broach_dataset,pca_image_reconstruction,i0erc9a1,test,normal,0,0.0001441155473003164,2
broach_dataset,pca_image_reconstruction,i0wq89v9,test,normal,0,0.0001488824636908248,2
broach_dataset,pca_image_reconstruction,i10kqsos,test,normal,0,0.00015801617701072246,2
broach_dataset,pca_image_reconstruction,i87hzpyg,test,normal,0,0.00013332191156223416,2
broach_dataset,pca_image_reconstruction,ig9659bg,test,normal,0,0.0003800726553890854,2
broach_dataset,pca_image_reconstruction,ightk3pz,test,normal,0,0.0001342306350125,2
broach_dataset,pca_image_reconstruction,ija1jy8x,test,normal,0,0.00013774208491668105,2
broach_dataset,pca_image_reconstruction,imc8laja,test,normal,0,0.00011276984878350049,2
broach_dataset,pca_image_reconstruction,inco8o9g,test,normal,0,0.0001395900035277009,2
broach_dataset,pca_image_reconstruction,ipzq0qka,test,normal,0,0.00011628438369370997,2
broach_dataset,pca_image_reconstruction,iuhq86dx,test,normal,0,0.0001408209791406989,2
broach_dataset,pca_image_reconstruction,iwzgk8di,test,normal,0,0.00014806317631155252,2
broach_dataset,pca_image_reconstruction,j1mhte4f,test,normal,0,0.00014322975766845047,2
broach_dataset,pca_image_reconstruction,j4btiid2,test,normal,0,0.00042032089550048113,2
broach_dataset,pca_image_reconstruction,j4pnjy1o,test,normal,0,0.0001478055346524343,2
broach_dataset,pca_image_reconstruction,j62jtc8y,test,normal,0,0.0002140357973985374,2
broach_dataset,pca_image_reconstruction,j78gf24s,test,normal,0,0.00011920231190742925,2
broach_dataset,pca_image_reconstruction,j7fl3i34,test,normal,0,0.00013644329737871885,2
broach_dataset,pca_image_reconstruction,j9asdbs6,test,normal,0,0.000382274913135916,2
broach_dataset,pca_image_reconstruction,ja6pntej,test,normal,0,0.0001299463474424556,2
broach_dataset,pca_image_reconstruction,jcs5f98s,test,normal,0,0.000136309172376059,2
broach_dataset,pca_image_reconstruction,jeda5t0u,test,normal,0,0.00012754758063238114,2
broach_dataset,pca_image_reconstruction,jf3ge6kr,test,normal,0,0.00014211222878657281,2
broach_dataset,pca_image_reconstruction,jgn5nuzl,test,normal,0,0.00013420559116639197,2
broach_dataset,pca_image_reconstruction,jgzcy4ml,test,normal,0,0.00012907575001008809,2
broach_dataset,pca_image_reconstruction,jirr1v5v,test,normal,0,0.00014300114708021283,2
broach_dataset,pca_image_reconstruction,jnpaxxhz,test,normal,0,0.00012917649291921407,2
broach_dataset,pca_image_reconstruction,jokbzvyx,test,normal,0,0.00012139432510593906,2
broach_dataset,pca_image_reconstruction,jsg49lpy,test,normal,0,0.00013139132352080196,2
broach_dataset,pca_image_reconstruction,ju7dddby,test,normal,0,0.00016843987395986915,2
broach_dataset,pca_image_reconstruction,jy0703cs,test,normal,0,0.00012022758164675906,2
broach_dataset,pca_image_reconstruction,jynzkgqh,test,normal,0,0.00012577879533637315,2
broach_dataset,pca_image_reconstruction,k06et31y,test,normal,0,0.00013971925363875926,2
broach_dataset,pca_image_reconstruction,k2kdxzmw,test,normal,0,0.00012867346231359988,2
broach_dataset,pca_image_reconstruction,k7hb87ws,test,normal,0,0.00018259178614243865,2
broach_dataset,pca_image_reconstruction,k8ny0sb1,test,normal,0,0.00015928484208416194,2
broach_dataset,pca_image_reconstruction,ke5afoz8,test,normal,0,0.00018839411495719105,2
broach_dataset,pca_image_reconstruction,kg1qe1e4,test,normal,0,0.00015132765111047775,2
broach_dataset,pca_image_reconstruction,kiydfjyi,test,normal,0,0.00012828255421482027,2
broach_dataset,pca_image_reconstruction,kkhzlm72,test,normal,0,0.00013629163731820881,2
broach_dataset,pca_image_reconstruction,kl5cpivx,test,normal,0,0.0001400795445078984,2
broach_dataset,pca_image_reconstruction,kmtb892s,test,normal,0,0.00013175835192669183,2
broach_dataset,pca_image_reconstruction,kmwqik3c,test,normal,0,0.00014468544395640492,2
broach_dataset,pca_image_reconstruction,knhmfh8c,test,normal,0,0.00014465805725194514,2
broach_dataset,pca_image_reconstruction,kpntpxa8,test,normal,0,0.0001704318419797346,2
broach_dataset,pca_image_reconstruction,kwcb3gjw,test,normal,0,0.00014450661547016352,2
broach_dataset,pca_image_reconstruction,ky6kdjlh,test,normal,0,9.828796464717016e-05,2
broach_dataset,pca_image_reconstruction,l3v2tqt0,test,normal,0,0.0001532617607153952,2
broach_dataset,pca_image_reconstruction,l74c5zg8,test,normal,0,0.00014268083032220602,2
broach_dataset,pca_image_reconstruction,layke3zc,test,normal,0,0.00012637344480026513,2
broach_dataset,pca_image_reconstruction,lb8f15v2,test,normal,0,0.0001444224180886522,2
broach_dataset,pca_image_reconstruction,lbo9ewo7,test,normal,0,0.0003250886802561581,2
broach_dataset,pca_image_reconstruction,lf8qvjqs,test,normal,0,0.00015393966168630868,2
broach_dataset,pca_image_reconstruction,lfix91zs,test,normal,0,0.00015146068471949548,2
broach_dataset,pca_image_reconstruction,lfubbcro,test,normal,0,0.00038489015423692763,2
broach_dataset,pca_image_reconstruction,liuds6u9,test,normal,0,0.00013221112021710724,2
broach_dataset,pca_image_reconstruction,ll869b8h,test,normal,0,0.00012518584844656289,2
broach_dataset,pca_image_reconstruction,lmcpmvij,test,normal,0,0.00015158214955590665,2
broach_dataset,pca_image_reconstruction,lpgwdq8n,test,normal,0,0.00012892871745862067,2
broach_dataset,pca_image_reconstruction,lr13mwp1,test,normal,0,0.00021032843505963683,2
broach_dataset,pca_image_reconstruction,lrnqn5qj,test,normal,0,0.00012683338718488812,2
broach_dataset,pca_image_reconstruction,lrugy3rw,test,normal,0,0.00015582396008539945,2
broach_dataset,pca_image_reconstruction,ly5w3rq6,test,normal,0,0.00015400396659970284,2
broach_dataset,pca_image_reconstruction,m0kxanz9,test,normal,0,0.00016851200780365616,2
broach_dataset,pca_image_reconstruction,m1883f7a,test,normal,0,0.0001761850289767608,2
broach_dataset,pca_image_reconstruction,m6055e27,test,normal,0,0.00013968368875794113,2
broach_dataset,pca_image_reconstruction,m9q11zod,test,normal,0,0.00013492924335878342,2
broach_dataset,pca_image_reconstruction,m9s7gxn9,test,normal,0,0.00015743504627607763,2
broach_dataset,pca_image_reconstruction,meozf6ml,test,normal,0,0.00013141917588654906,2
broach_dataset,pca_image_reconstruction,mhgg22i9,test,normal,0,0.00014758281758986413,2
broach_dataset,pca_image_reconstruction,mk0pled0,test,normal,0,0.00013528921408578753,2
broach_dataset,pca_image_reconstruction,mnon1iwz,test,normal,0,0.00015882772277109325,2
broach_dataset,pca_image_reconstruction,mnqlx6dw,test,normal,0,0.00011933003406738862,2
broach_dataset,pca_image_reconstruction,movt68tf,test,normal,0,0.00013052683789283037,2
broach_dataset,pca_image_reconstruction,mqyvq8kp,test,normal,0,0.00011863181862281635,2
broach_dataset,pca_image_reconstruction,mrjqlz7u,test,normal,0,0.00012993199925404042,2
broach_dataset,pca_image_reconstruction,mspzpdyj,test,normal,0,0.00012676054029725492,2
broach_dataset,pca_image_reconstruction,mt5ophp9,test,normal,0,0.00014466849097516388,2
broach_dataset,pca_image_reconstruction,muj9qhdo,test,normal,0,0.00013556350313592702,2
broach_dataset,pca_image_reconstruction,mum0a127,test,normal,0,0.00044269757927395403,2
broach_dataset,pca_image_reconstruction,muvhgqk8,test,normal,0,0.0001300106814596802,2
broach_dataset,pca_image_reconstruction,mwz0w7n5,test,normal,0,0.0001520606456324458,2
broach_dataset,pca_image_reconstruction,n202i84k,test,normal,0,0.0001409474207321182,2
broach_dataset,pca_image_reconstruction,n24xcrwd,test,normal,0,0.00013063423102721572,2
broach_dataset,pca_image_reconstruction,n99nvty1,test,normal,0,0.00013611913891509175,2
broach_dataset,pca_image_reconstruction,nana36u4,test,normal,0,0.00013346062041819096,2
broach_dataset,pca_image_reconstruction,narl8tfy,test,normal,0,0.00014776427997276187,2
broach_dataset,pca_image_reconstruction,nh1cbhf1,test,normal,0,0.0001354063570033759,2
broach_dataset,pca_image_reconstruction,njppxi4v,test,normal,0,0.00014000630471855402,2
broach_dataset,pca_image_reconstruction,njsleu1s,test,normal,0,0.0001238597760675475,2
broach_dataset,pca_image_reconstruction,nsxnmnpi,test,normal,0,0.00014530793123412877,2
broach_dataset,pca_image_reconstruction,nt0q7h21,test,normal,0,0.0001305083860643208,2
broach_dataset,pca_image_reconstruction,nv2so6du,test,normal,0,0.0001320165174547583,2
broach_dataset,pca_image_reconstruction,nz0agr58,test,normal,0,0.00012869432976003736,2
broach_dataset,pca_image_reconstruction,nzze2tbs,test,normal,0,0.0001367812801618129,2
broach_dataset,pca_image_reconstruction,o2n5muy0,test,normal,0,0.0001329681253992021,2
broach_dataset,pca_image_reconstruction,o6ryxjcq,test,normal,0,0.00014741087215952575,2
broach_dataset,pca_image_reconstruction,o7nzqc6y,test,normal,0,0.00010593047772999853,2
broach_dataset,pca_image_reconstruction,o85i1vdv,test,normal,0,0.0001518782664788887,2
broach_dataset,pca_image_reconstruction,obck3erv,test,normal,0,0.00013645579747390002,2
broach_dataset,pca_image_reconstruction,od42cqvg,test,normal,0,0.00034684737329371274,2
broach_dataset,pca_image_reconstruction,od4ewq5b,test,normal,0,0.00035878506605513394,2
broach_dataset,pca_image_reconstruction,od97qq1q,test,normal,0,0.00013270297495182604,2
broach_dataset,pca_image_reconstruction,oedl1yeo,test,normal,0,0.00014837369963061064,2
broach_dataset,pca_image_reconstruction,oes49j9v,test,normal,0,0.0001468979025958106,2
broach_dataset,pca_image_reconstruction,ohbicncu,test,normal,0,0.00014868093421682715,2
broach_dataset,pca_image_reconstruction,olx2dfkn,test,normal,0,0.0001504451793152839,2
broach_dataset,pca_image_reconstruction,onrrhrbc,test,normal,0,0.0001524237304693088,2
broach_dataset,pca_image_reconstruction,ook1omnw,test,normal,0,0.00014764556544832885,2
broach_dataset,pca_image_reconstruction,owt9nm3v,test,normal,0,0.00015108230581972748,2
broach_dataset,pca_image_reconstruction,ozo3ixfx,test,normal,0,0.00013712346844840795,2
broach_dataset,pca_image_reconstruction,p0w17col,test,normal,0,0.0001526177948107943,2
broach_dataset,pca_image_reconstruction,p22lecvq,test,normal,0,0.00014970671327318996,2
broach_dataset,pca_image_reconstruction,p33sa0iw,test,normal,0,0.0001352367689833045,2
broach_dataset,pca_image_reconstruction,p3k1tsbd,test,normal,0,0.00015330775931943208,2
broach_dataset,pca_image_reconstruction,p8wz1oys,test,normal,0,0.0001494631142122671,2
broach_dataset,pca_image_reconstruction,pafp4arp,test,normal,0,0.00039470967021770775,2
broach_dataset,pca_image_reconstruction,paknsjv4,test,normal,0,0.00013354228576645255,2
broach_dataset,pca_image_reconstruction,pbedea4x,test,normal,0,0.00015647878171876073,2
broach_dataset,pca_image_reconstruction,pbwfo46l,test,normal,0,0.00012312369653955102,2
broach_dataset,pca_image_reconstruction,pc1cbwym,test,normal,0,0.00013394805137068033,2
broach_dataset,pca_image_reconstruction,pjxcbhaa,test,normal,0,0.00014020875096321106,2
broach_dataset,pca_image_reconstruction,pkc33maa,test,normal,0,0.0001416059531038627,2
broach_dataset,pca_image_reconstruction,plusqrvp,test,normal,0,0.00013677653623744845,2
broach_dataset,pca_image_reconstruction,pm60z2i6,test,normal,0,0.00015751631872262806,2
broach_dataset,pca_image_reconstruction,pnysynsk,test,normal,0,0.00014017078501638025,2
broach_dataset,pca_image_reconstruction,psaldnj7,test,normal,0,0.0001363693008897826,2
broach_dataset,pca_image_reconstruction,ptu372vj,test,normal,0,0.00014497699157800525,2
broach_dataset,pca_image_reconstruction,pw8zw7nh,test,normal,0,0.00010126929555553943,2
broach_dataset,pca_image_reconstruction,q0qcilc6,test,normal,0,0.00013418814342003316,2
broach_dataset,pca_image_reconstruction,q4tndnqb,test,normal,0,0.00013516968465410173,2
broach_dataset,pca_image_reconstruction,q5hhoi4k,test,normal,0,0.00012982645421288908,2
broach_dataset,pca_image_reconstruction,q8h9spck,test,normal,0,0.0001404407521476969,2
broach_dataset,pca_image_reconstruction,q9al3uct,test,normal,0,0.0001470949500799179,2
broach_dataset,pca_image_reconstruction,qb5tnn41,test,normal,0,0.00016611695173196495,2
broach_dataset,pca_image_reconstruction,qdfq6ch3,test,normal,0,0.00013553764438256621,2
broach_dataset,pca_image_reconstruction,qfcpk7pw,test,normal,0,0.000127423569210805,2
broach_dataset,pca_image_reconstruction,qgo8ryww,test,normal,0,0.00012411794159561396,2
broach_dataset,pca_image_reconstruction,qj6276yo,test,normal,0,0.00012964171764906496,2
broach_dataset,pca_image_reconstruction,ql0sckcw,test,normal,0,0.00011827539128717035,2
broach_dataset,pca_image_reconstruction,qmsieuxj,test,normal,0,0.0003773618664126843,2
broach_dataset,pca_image_reconstruction,qo44hdlo,test,normal,0,0.00014115504745859653,2
broach_dataset,pca_image_reconstruction,qp01rr7u,test,normal,0,0.00016211830370593816,2
broach_dataset,pca_image_reconstruction,qqxt7jo0,test,normal,0,0.0001538633950985968,2
broach_dataset,pca_image_reconstruction,qwt1c7dr,test,normal,0,0.0004136718052905053,2
broach_dataset,pca_image_reconstruction,qzn7xbvz,test,normal,0,0.0001289919891860336,2
broach_dataset,pca_image_reconstruction,r1133d91,test,normal,0,0.00012559726019389927,2
broach_dataset,pca_image_reconstruction,r5ert8ze,test,normal,0,0.00013113676686771214,2
broach_dataset,pca_image_reconstruction,r8g3mrfv,test,normal,0,0.0001395607105223462,2
broach_dataset,pca_image_reconstruction,r9okat9h,test,normal,0,0.00014382200606632978,2
broach_dataset,pca_image_reconstruction,rb2d5lo9,test,normal,0,0.00014457963698077947,2
broach_dataset,pca_image_reconstruction,rdlykfx8,test,normal,0,0.00013770350778941065,2
broach_dataset,pca_image_reconstruction,rfgxj607,test,normal,0,0.00014204520266503096,2
broach_dataset,pca_image_reconstruction,rl321iel,test,normal,0,0.0001431538548786193,2
broach_dataset,pca_image_reconstruction,rlb65sx0,test,normal,0,0.00012813613284379244,2
broach_dataset,pca_image_reconstruction,rontdi9o,test,normal,0,0.00013058078184258193,2
broach_dataset,pca_image_reconstruction,rrw0ad9a,test,normal,0,0.00010206252773059532,2
broach_dataset,pca_image_reconstruction,rtpmo841,test,normal,0,0.0001265064493054524,2
broach_dataset,pca_image_reconstruction,ry3vvvf7,test,normal,0,0.0001506044645793736,2
broach_dataset,pca_image_reconstruction,rzzrwhxt,test,normal,0,0.00013239089457783848,2
broach_dataset,pca_image_reconstruction,s34daczm,test,normal,0,0.00013989204308018088,2
broach_dataset,pca_image_reconstruction,s5tapwi7,test,normal,0,0.00013570151349995285,2
broach_dataset,pca_image_reconstruction,s7dc6jae,test,normal,0,0.0001254372764378786,2
broach_dataset,pca_image_reconstruction,s7i5lgo9,test,normal,0,0.0001099012151826173,2
broach_dataset,pca_image_reconstruction,s87z8o5x,test,normal,0,0.00013337393465917557,2
broach_dataset,pca_image_reconstruction,s9iobmsy,test,normal,0,0.000133560984977521,2
broach_dataset,pca_image_reconstruction,sazwvmpg,test,normal,0,0.00014244600606616586,2
broach_dataset,pca_image_reconstruction,silqclu2,test,normal,0,0.000388958549592644,2
broach_dataset,pca_image_reconstruction,sjw7tbdd,test,normal,0,0.0001191029732581228,2
broach_dataset,pca_image_reconstruction,skyhl5x9,test,normal,0,0.0001258113916264847,2
broach_dataset,pca_image_reconstruction,spqhmx56,test,normal,0,0.00012776257062796503,2
broach_dataset,pca_image_reconstruction,sv20qvzg,test,normal,0,0.00013529008720070124,2
broach_dataset,pca_image_reconstruction,t2omw31c,test,normal,0,0.0001375716965412721,2
broach_dataset,pca_image_reconstruction,t510lk87,test,normal,0,0.00013240765838418156,2
broach_dataset,pca_image_reconstruction,t5f8krre,test,normal,0,0.00036378897493705153,2
broach_dataset,pca_image_reconstruction,t76piv6r,test,normal,0,0.0001418324827682227,2
broach_dataset,pca_image_reconstruction,taujrayb,test,normal,0,0.00013123829558026046,2
broach_dataset,pca_image_reconstruction,tbpqmlnt,test,normal,0,0.00015117638395167887,2
broach_dataset,pca_image_reconstruction,ter3iwmw,test,normal,0,0.00013909515109844506,2
broach_dataset,pca_image_reconstruction,teu5hb1r,test,normal,0,0.00014215632108971477,2
broach_dataset,pca_image_reconstruction,tnozw39v,test,normal,0,0.00014655069389846176,2
broach_dataset,pca_image_reconstruction,totpxy8e,test,normal,0,0.00012829506886191666,2
broach_dataset,pca_image_reconstruction,tpxp0vht,test,normal,0,0.00016479734040331095,2
broach_dataset,pca_image_reconstruction,tucnhlth,test,normal,0,0.00013499459601007402,2
broach_dataset,pca_image_reconstruction,tvne70ty,test,normal,0,0.00012029176286887378,2
broach_dataset,pca_image_reconstruction,txa7bh2a,test,normal,0,0.0002567754709161818,2
broach_dataset,pca_image_reconstruction,u1utpec4,test,normal,0,0.0001168624876299873,2
broach_dataset,pca_image_reconstruction,u536h4vj,test,normal,0,0.0001302773307543248,2
broach_dataset,pca_image_reconstruction,u6m8o3us,test,normal,0,0.00013735848187934607,2
broach_dataset,pca_image_reconstruction,u9swht2z,test,normal,0,0.00018658394401427358,2
broach_dataset,pca_image_reconstruction,ugywxzqx,test,normal,0,0.00013942780788056552,2
broach_dataset,pca_image_reconstruction,utukolel,test,normal,0,0.0001262068544747308,2
broach_dataset,pca_image_reconstruction,utzi08ho,test,normal,0,0.00012814791989512742,2
broach_dataset,pca_image_reconstruction,uzgylfb2,test,normal,0,0.00015575325232930481,2
broach_dataset,pca_image_reconstruction,v1mzb3i4,test,normal,0,0.0001565070851938799,2
broach_dataset,pca_image_reconstruction,v2217450,test,normal,0,0.0001328066282439977,2
broach_dataset,pca_image_reconstruction,v4a4ipvw,test,normal,0,0.00013335330004338175,2
broach_dataset,pca_image_reconstruction,v6gnrive,test,normal,0,0.00014168214693199843,2
broach_dataset,pca_image_reconstruction,v7uqv50o,test,normal,0,0.00014603328600060195,2
broach_dataset,pca_image_reconstruction,vb2osj4k,test,normal,0,0.0001494914758950472,2
broach_dataset,pca_image_reconstruction,vbgr8w2m,test,normal,0,0.00017065070278476924,2
broach_dataset,pca_image_reconstruction,vbjrbzjw,test,normal,0,0.00013610150199383497,2
broach_dataset,pca_image_reconstruction,vcun39s5,test,normal,0,0.00015172894927673042,2
broach_dataset,pca_image_reconstruction,vgww4fyb,test,normal,0,0.00012859994603786618,2
broach_dataset,pca_image_reconstruction,viz0m9ve,test,normal,0,0.00012155625154264271,2
broach_dataset,pca_image_reconstruction,vj8w45j6,test,normal,0,0.00014861227828077972,2
broach_dataset,pca_image_reconstruction,vnnsqckm,test,normal,0,0.00012533548579085618,2
broach_dataset,pca_image_reconstruction,vo91mybx,test,normal,0,0.00013601778482552618,2
broach_dataset,pca_image_reconstruction,vrf8m2xl,test,normal,0,0.00014819983334746212,2
broach_dataset,pca_image_reconstruction,vvsdzah2,test,normal,0,0.00013654660142492503,2
broach_dataset,pca_image_reconstruction,vyxtuyl0,test,normal,0,0.00012464210158213973,2
broach_dataset,pca_image_reconstruction,w3chnj6g,test,normal,0,0.00012421388237271458,2
broach_dataset,pca_image_reconstruction,w3vg29kw,test,normal,0,0.00012635363964363933,2
broach_dataset,pca_image_reconstruction,w4k7u1kd,test,normal,0,0.00013007558300159872,2
broach_dataset,pca_image_reconstruction,wcvh69ug,test,normal,0,0.0001431287091691047,2
broach_dataset,pca_image_reconstruction,wexz02mn,test,normal,0,0.0001368355005979538,2
broach_dataset,pca_image_reconstruction,wgtbgemy,test,normal,0,0.00013289273192640394,2
broach_dataset,pca_image_reconstruction,wji7i0nj,test,normal,0,0.00022005873324815184,2
broach_dataset,pca_image_reconstruction,wkeyarz1,test,normal,0,0.00012103754852432758,2
broach_dataset,pca_image_reconstruction,wn103frb,test,normal,0,0.00015518467989750206,2
broach_dataset,pca_image_reconstruction,woje6wz0,test,normal,0,0.0001368835219182074,2
broach_dataset,pca_image_reconstruction,wqd885m3,test,normal,0,0.00012545294885057956,2
broach_dataset,pca_image_reconstruction,wtfmsjbw,test,normal,0,0.00013463108916766942,2
broach_dataset,pca_image_reconstruction,wyfnabqh,test,normal,0,0.00014680562890134752,2
broach_dataset,pca_image_reconstruction,x2trx546,test,normal,0,0.00013750606740359217,2
broach_dataset,pca_image_reconstruction,xb0d4j6n,test,normal,0,0.00035642602597363293,2
broach_dataset,pca_image_reconstruction,xc486dx2,test,normal,0,0.00013794691767543554,2
broach_dataset,pca_image_reconstruction,xcomi955,test,normal,0,0.00012457245611585677,2
broach_dataset,pca_image_reconstruction,xkwg216o,test,normal,0,0.0001284035388380289,2
broach_dataset,pca_image_reconstruction,xnp6kub0,test,normal,0,0.0002907313755713403,2
broach_dataset,pca_image_reconstruction,xomen69x,test,normal,0,0.00013065557868685573,2
broach_dataset,pca_image_reconstruction,xpj6w6kn,test,normal,0,0.00013924477389082313,2
broach_dataset,pca_image_reconstruction,xs3d2jb0,test,normal,0,0.00012403445725794882,2
broach_dataset,pca_image_reconstruction,xtpeye3v,test,normal,0,0.00013927895633969456,2
broach_dataset,pca_image_reconstruction,xu7fkc78,test,normal,0,0.00012856375542469323,2
broach_dataset,pca_image_reconstruction,xuq9yyr1,test,normal,0,0.0002078677644021809,2
broach_dataset,pca_image_reconstruction,xyhjy2eb,test,normal,0,0.0003575326409190893,2
broach_dataset,pca_image_reconstruction,xzn0m18x,test,normal,0,0.00014306583034340292,2
broach_dataset,pca_image_reconstruction,xzqu8bjz,test,normal,0,0.0001449519768357277,2
broach_dataset,pca_image_reconstruction,xzu6hw0k,test,normal,0,0.00013171043246984482,2
broach_dataset,pca_image_reconstruction,y04n3ysf,test,normal,0,0.0001461074862163514,2
broach_dataset,pca_image_reconstruction,y09bi3ze,test,normal,0,0.00015015251119621098,2
broach_dataset,pca_image_reconstruction,y1vnnurw,test,normal,0,0.0001757900754455477,2
broach_dataset,pca_image_reconstruction,y2jp2lxr,test,normal,0,0.00013977944036014378,2
broach_dataset,pca_image_reconstruction,y620n8tt,test,normal,0,0.00016383225738536566,2
broach_dataset,pca_image_reconstruction,yc1umtcb,test,normal,0,0.0001559336087666452,2
broach_dataset,pca_image_reconstruction,yeayfrop,test,normal,0,0.0001223906292580068,2
broach_dataset,pca_image_reconstruction,yfl6h35o,test,normal,0,0.00012191893620183691,2
broach_dataset,pca_image_reconstruction,yghvqizd,test,normal,0,0.00012249838619027287,2
broach_dataset,pca_image_reconstruction,yhb9640r,test,normal,0,0.00014694106357637793,2
broach_dataset,pca_image_reconstruction,ykklsci4,test,normal,0,0.00014052788901608437,2
broach_dataset,pca_image_reconstruction,ykmrx5jd,test,normal,0,0.0002358944620937109,2
broach_dataset,pca_image_reconstruction,ymzeofku,test,normal,0,0.00014635530533269048,2
broach_dataset,pca_image_reconstruction,yqn6wahy,test,normal,0,0.00015106023056432605,2
broach_dataset,pca_image_reconstruction,ytlvaeuu,test,normal,0,0.00014712927804794163,2
